"URL","StatusCode"
"http://www.nydailynews.com/sports/baseball/mets/mets-didn-ugly-collins-door-article-1.3532548","200"
"http://www.nydailynews.com/new-york/bronx","200"
"http://www.nydailynews.com/new-york/fdny-medic-killed-motorcycle-fall-kosciuszko-bridge-article-1.3533350","200"
"http://www.nydailynews.com/new-york-daily-news-front-pages-gallery-1.2943303","200"
"http://www.nydailynews.com/life-style/drink-water-amount-article-1.3504556","200"
"http://www.nydailynews.com/sports/basketball/knicks","200"
"http://www.nydailynews.com/newswires/sports/calvert-bjorkstrand-blue-jackets-top-penguins-3-0-article-1.3532986","200"
"http://www.nydailynews.com/news/national","200"
"http://www.nydailynews.com/tags/daily-views","200"
"http://www.nydailynews.com/sports/baseball/yankees","200"
"http://www.nydailynews.com/life-style/eats","200"
"http://www.nydailynews.com/sports/baseball/yankees/yankees-fan-ejected-jeffrey-maier-esque-play-article-1.3532591","200"
"http://www.nydailynews.com/new-york/queens","200"
"http://www.nydailynews.com/new-york/rest-old-kosciuszko-bridge-set-controlled-demolition-article-1.3532712","200"
"http://www.nydailynews.com/sports/basketball","200"
"http://www.nydailynews.com/sports/baseball/mets/seth-lugo-finishes-season-mets-high-note-article-1.3533447","200"
"http://www.nydailynews.com/newswires/news/world/airstrikes-is-held-areas-syria-kill-wound-dozens-article-1.3532190","200"
"http://www.nydailynews.com/sports/football/jets","200"
"http://www.nydailynews.com/entertainment/gossip/jim-carrey-sues-ex-girlfriend-ex-husband-lawyer-extortion-article-1.3531405","200"
"http://www.nydailynews.com/autos/fiat","200"
"http://www.nydailynews.com/autos/eye-candy-2018-maserati-ghibli-granlusso-gallery-1.3513592","200"
"http://www.nydailynews.com/autos/gmc","200"
"http://www.nydailynews.com/tags/auto-videos","200"
"http://www.nydailynews.com/autos/news/porsche-innodrive-adaptive-cruise-control-system-2019-cayenne-article-1.3480251","200"
"http://www.nydailynews.com/autos/types/sports-car","200"
"http://www.nydailynews.com/autos/chevrolet","200"
"http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-volkswagen-atlas-list-article-1.3498265","200"
"http://www.nydailynews.com/autos/toyota","200"
"http://www.nydailynews.com/services/media-kit","200"
"http://www.nydailynews.com/autos/latest-reviews/flash-drive-2018-lincoln-navigator-review-article-1.3509479","200"
"http://www.nydailynews.com/autos/car-photos-videos","301"
"http://www.nydailynews.com/autos/ram","200"
"http://www.nydailynews.com/autos/lexus","200"
"http://www.nydailynews.com/autos/cadillac","200"
"http://www.nydailynews.com/tags/auto-news","200"
"http://www.nydailynews.com/autos/alfa_romeo","301"
"http://www.nydailynews.com/services/careers","200"
"http://www.nydailynews.com/autos/eye-candy-audi-rs-4-avant-gallery-1.3498014","200"
"http://www.nydailynews.com/autos/porsche","200"
"http://www.nydailynews.com/autos/toyota/toyota-camry-2018-1.2896184","200"
"http://www.nydailynews.com/autos/types/diesel","200"
"http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-subaru-outback-list-article-1.3513375","200"
"http://www.nydailynews.com/autos/news/2020-mercedes-benz-glc-f-cell-hydrogen-electric-suv-preview-article-1.3492863","200"
"http://www.nydailynews.com/autos/mazda/mazda-cx-9-2017-1.3011261","200"
"http://www.nydailynews.com/autos/news/ford-virginia-tech-transit-van-self-driving-disguise-video-article-1.3506762","200"
"http://www.nydailynews.com/autos/types/convertible","200"
"http://www.nydailynews.com/autos/types/crossover","200"
"http://www.nydailynews.com/autos/smart","200"
"http://www.nydailynews.com/autos/news/jaguar-electric-sports-cars-article-1.3524785","200"
"http://www.nydailynews.com/autos/2017-bmw-i8-photos-gallery-1.3525200","200"
"http://www.nydailynews.com/autos/nissan","200"
"http://www.nydailynews.com/autos/audi","200"
"http://www.nydailynews.com/autos/mitsubishi","200"
"http://www.nydailynews.com/services/sitemap","200"
"http://www.nydailynews.com/autos/scion","200"
"http://www.nydailynews.com/autos/latest-reviews/flash-drive-2019-genesis-g70-sport-review-article-1.3505981","200"
"http://www.nydailynews.com/services","200"
"http://www.nydailynews.com/autos/latest-reviews/ratings-review-2017-cadillac-cts-article-1.3511360","200"
"http://www.nydailynews.com/autos/news/toyota-announces-first-ever-hybrid-production-u-s-article-1.3527628","200"
"http://www.nydailynews.com/autos/acura","200"
"http://www.nydailynews.com/autos/news/2018-land-rover-discovery-td6-diesel-australian-road-train-video-article-1.3509274","200"
"http://www.nydailynews.com/services/privacy-policy","200"
"http://www.nydailynews.com/autos/types/wagon","200"
"http://www.nydailynews.com/autos/dodge","200"
"http://www.nydailynews.com/autos/lincoln","200"
"http://www.nydailynews.com/autos/types/luxury","200"
"http://www.nydailynews.com/autos/street-smarts/8-important-decisions-buying-new-car-article-1.2558671","200"
"http://www.nydailynews.com/autos/land_rover","301"
"http://www.nydailynews.com/autos/street-smarts/what-is-fair-app-leasing-used-cars-by-payment-article-1.3489469","200"
"http://www.nydailynews.com/autos/honda/honda-odyssey-2018-1.2948175","200"
"http://www.nydailynews.com/autos/news/video-2018-volkswagen-atlas-virtual-cockpit-infotainment-system-article-1.3454927","200"
"http://www.nydailynews.com/autos/news/video-2018-land-rover-discovery-sport-races-dog-sled-team-article-1.3442023","200"
"http://www.nydailynews.com/autos/first-pictures-2019-genesis-g70-gallery-1.3497880","200"
"http://www.nydailynews.com/services/feeds","200"
"http://www.nydailynews.com/autos/gallery-2019-mercedes-benz-s560e-sedan-photos-gallery-1.3511660","200"
"http://www.nydailynews.com/autos/street-smarts/what-is-nissan-propilot-assist-article-1.3474817","200"
"http://www.nydailynews.com/autos/types/suv","200"
"http://www.nydailynews.com/autos/news/ford-debuts-f-series-super-duty-limited-article-1.3528205","200"
"http://www.nydailynews.com/autos/chrysler","200"
"http://www.nydailynews.com/autos/news/toyota-steps-hybrids-tesla-cuts-base-model-s-article-1.3528397","200"
"http://www.nydailynews.com/autos/news/kia-niro-amazon-alexa-skill-app-smartphone-technology-article-1.3449330","200"
"http://www.nydailynews.com/autos/news/2018-volvo-xc40-safety-technology-video-article-1.3474621","200"
"http://www.nydailynews.com/autos/gallery-2017-daily-news-autos-awards-recommended-models-gallery-1.3098486","200"
"http://www.nydailynews.com/services/mobile","200"
"http://www.nydailynews.com/autos/news/opinion-mitsubishi-e-evolution-concept-continues-dangerous-trend-article-1.3508825","200"
"http://www.nydailynews.com/autos/buick","200"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-lexus-ls-review-article-1.3522391","200"
"http://www.nydailynews.com/autos/street-smarts/buying-car-smart-article-1.2542710","200"
"http://www.nydailynews.com/autos/volkswagen","200"
"http://www.nydailynews.com/autos/news/tesla-discontinues-model-s-base-trim-article-1.3527792","200"
"http://www.nydailynews.com/autos/types/cpo","200"
"http://www.nydailynews.com/autos/news/opinion-genesis-brand-future-korean-culture-article-1.3525149","200"
"http://www.nydailynews.com/autos/jeep","200"
"http://www.nydailynews.com/autos/news/ford-integrate-autonomous-cars-lyft-network-article-1.3524661","200"
"http://www.nydailynews.com/autos/gallery-2018-toyota-rav4-adventure-photos-gallery-1.3506281","200"
"http://www.nydailynews.com/autos/news/bmw-mini-alexa-connectivity-nissan-2018-armada-article-1.3511362","200"
"http://www.nydailynews.com/autos/latest-reviews/2018-kia-niro-hybrid-short-report-article-1.3514292","200"
"http://www.nydailynews.com/autos/types/hybrid","200"
"http://www.nydailynews.com/autos/awards/daily-news-autos-awards-what-is-the-best-car-article-1.3012888","200"
"http://www.nydailynews.com/services/contact-us","200"
"http://www.nydailynews.com/autos/mercedes-benz","200"
"http://www.nydailynews.com/autos/subaru","200"
"http://www.nydailynews.com/autos/volvo","200"
"http://www.nydailynews.com/autos/bmw","200"
"http://www.nydailynews.com/autos/types/sedan","200"
"http://www.nydailynews.com/autos/awards","200"
"http://www.nydailynews.com/autos/street-smarts/how-to-avoid-buying-flood-damaged-car-article-article-1.2760168","200"
"http://www.nydailynews.com/autos/types/minivan","200"
"http://www.nydailynews.com/autos/genesis","200"
"http://www.nydailynews.com/autos/hyundai","200"
"http://www.nydailynews.com/services/terms-services","200"
"http://www.nydailynews.com/autos/gallery-2018-nissan-pathfinder-photos-gallery-1.3508607","200"
"http://www.nydailynews.com/autos/ford","200"
"http://www.nydailynews.com/autos/kia","200"
"http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-chevrolet-traverse-list-article-1.3480456","200"
"http://www.nydailynews.com/autos/types/hatchback","200"
"http://www.nydailynews.com/autos/street-smarts/8-great-traits-2018-subaru-crosstrek-list-article-1.3461442","200"
"http://www.nydailynews.com/autos/news/2019-porsche-cayenne-turbo-preview-article-1.3492783","200"
"http://www.nydailynews.com/autos/news/ford-partners-lyft-jaguar-focused-sports-cars-article-1.3525580","200"
"http://www.nydailynews.com/autos/types/van","200"
"http://www.nydailynews.com/autos/2018-nissan-armada-platinum-reserve-photos-gallery-1.3527630","200"
"http://www.nydailynews.com/autos/infiniti","200"
"http://www.nydailynews.com/autos/jaguar","200"
"http://www.nydailynews.com/autos/2018-porsche-panamera-turbo-s-e-hybrid-sport-turismo-photos-gallery-1.3522255","200"
"http://www.nydailynews.com/autos/latest-reviews/ratings-review-2018-volkswagen-tiguan-article-1.3511580","200"
"http://www.nydailynews.com/autos/first-pictures-2019-volvo-xc40-gallery-1.3511113","200"
"http://www.nydailynews.com/autos/mazda","200"
"http://www.nydailynews.com/autos/types/coupe","200"
"http://www.nydailynews.com/autos/honda","200"
"http://www.nydailynews.com/tags/future-cars","200"
"http://www.nydailynews.com/autos/mini","200"
"http://www.nydailynews.com/tags/street-smarts","200"
"http://www.nydailynews.com/autos/types/truck","200"
"http://www.nydailynews.com/autos/news/2019-genesis-g70-preview-article-1.3497808","200"
"http://www.nydailynews.com/tags/associated-press","200"
"http://www.nydailynews.com/authors?author=The-Associated-Press","200"
"http://www.nydailynews.com/amp/newswires/new-york/police-probe-no-evidence-bias-rabbi-stopped-article-1.3531216","200"
"http://www.nydailynews.com/tags/newswires","200"
"http://www.nydailynews.com/amp/life-style/runners-compete-sweden-famous-10k-mud-race-tjurruset-gallery-1.3532816","200"
"http://www.nydailynews.com/new-york/new-york-focus-gallery-1.3533035","200"
"http://www.nydailynews.com/news/memoriam-remembering-famous-figures-lost-gallery-1.2947761","200"
"http://www.nydailynews.com/life-style/runners-compete-sweden-famous-10k-mud-race-tjurruset-gallery-1.3532816?pmSlide=1.3532815","200"
"http://www.nydailynews.com/life-style/runners-compete-sweden-famous-10k-mud-race-tjurruset-gallery-1.3532816?pmSlide=1.3532814","200"
"http://www.nydailynews.com/life-style/runners-compete-sweden-famous-10k-mud-race-tjurruset-gallery-1.3532816?pmSlide=1.3532793","200"
"http://www.nydailynews.com/amp/newswires/news/business/uber-kalanick-names-2-new-directors-company-board-article-1.3532936","200"
"http://www.nydailynews.com/life-style/eats/french-chef-michelin-stars-article-1.3511159","200"
"http://www.nydailynews.com/tags/eats-beat","200"
"http://www.nydailynews.com/life-style/1-3-people-naked-public-drunk-study-article-1.3509230","200"
"http://www.nydailynews.com/life-style/eats/soup-less-ramen-real-article-1.3458351","200"
"http://www.nydailynews.com/horoscopes/gemini","200"
"http://www.nydailynews.com/life-style/chocolate-week-whiskey-revival-atlantic-city-highlights-article-1.3512166","200"
"http://www.nydailynews.com/life-style/eats/boozy-gelato-flavors-negroni-calling-article-1.3381993","200"
"http://www.nydailynews.com/tags/travel","200"
"http://www.nydailynews.com/horoscopes/leo","200"
"http://www.nydailynews.com/horoscopes/taurus","200"
"http://www.nydailynews.com/life-style/day-trips-nyc-airy-resorts-cools-castles-fly-fishing-article-1.3493771","200"
"http://www.nydailynews.com/life-style/amsterdam-tourist-tax-weed-cheap-travelers-article-1.3496101","200"
"http://www.nydailynews.com/life-style/eats/pancakes-ball-shaped-stuffed-syrup-article-1.3498454","200"
"http://www.nydailynews.com/life-style/health/death-cold-brew-coffee-kill-article-1.3511588","200"
"http://www.nydailynews.com/news/world/cholera-outbreak-yemen-infect-unprecedented-1-million-article-1.3530801","200"
"http://www.nydailynews.com/life-style/eats/prosecco-donuts-pretty-eat-article-1.3433018","200"
"http://www.nydailynews.com/life-style/health/eating-bread-meal-problem-article-1.3530249","200"
"http://www.nydailynews.com/horoscopes/scorpio","200"
"http://www.nydailynews.com/life-style/babies-born-birth-defects-congenital-syphilis-article-1.3530526","200"
"http://www.nydailynews.com/horoscopes/libra","200"
"http://www.nydailynews.com/horoscopes/sagittarius","200"
"http://www.nydailynews.com/entertainment/gossip/stars-makeup-real-face-fame-gallery-1.21019","200"
"http://www.nydailynews.com/horoscopes/cancer","200"
"http://www.nydailynews.com/entertainment/best-celebrity-twitter-photos-2011-gallery-1.999021","200"
"http://www.nydailynews.com/life-style/animal-rights-activists-protest-animal-cruelty-yom-kippur-ceremony-brooklyn-gallery-1.3530455","200"
"http://www.nydailynews.com/life-style/fall-guide-celebrate-oktoberfest-nyc-bars-street-fairs-article-1.3489521","200"
"http://www.nydailynews.com/entertainment/music/lin-manuel-miranda-writes-song-aid-puerto-rico-article-1.3530294","200"
"http://www.nydailynews.com/horoscopes/pisces","200"
"http://www.nydailynews.com/life-style/eats/feast-food-nyc-hotspots-first-ever-politics-food-article-1.3511816","200"
"http://www.nydailynews.com/horoscopes/aquarius","200"
"http://www.nydailynews.com/life-style/eats/bacon-egg-cheese-packed-dumpling-article-1.3513965","200"
"http://www.nydailynews.com/horoscopes/capricorn","200"
"http://www.nydailynews.com/life-style/man-left-paralyzed-car-crash-wheelchair-bodybuilder-gallery-1.3530550","200"
"http://www.nydailynews.com/horoscopes/virgo","200"
"http://www.nydailynews.com/life-style/plan-caribbean-vacation-post-hurricane-article-1.3528680","200"
"http://www.nydailynews.com/life-style/unilever-accidentally-names-new-soap-kim-jong-article-1.3530414","200"
"http://www.nydailynews.com/life-style/health/smell-test-determine-dementia-risk-article-1.3530886","200"
"http://www.nydailynews.com/life-style/equifax-breach-latest-challenge-consumer-rights-privacy-article-1.3504411","200"
"http://www.nydailynews.com/life-style/eats/fireball-whisky-bagels-new-jersey-shop-article-1.3511874","200"
"http://www.nydailynews.com/life-style/good-times-roll-casinos-new-york-new-jersey-connecticut-article-1.3477137","200"
"http://www.nydailynews.com/life-style/eats/top-chefs-appart-harry-cafe-won-give-snacks-article-1.3528344","200"
"http://www.nydailynews.com/life-style/eats/taco-bells-intends-serve-booze-big-city-expansion-plan-article-1.3508531","200"
"http://www.nydailynews.com/horoscopes/aries","200"
"http://www.nydailynews.com/life-style/cutest-kids-hollywood-gallery-1.53200","200"
"http://www.nydailynews.com/amp/newswires/news/business/uk-pm-faces-new-tensions-conservative-conference-article-1.3532148","200"
"http://www.nydailynews.com/amp/newswires/news/world/greek-police-arrest-8-smugglers-brought-38-migrants-article-1.3532696","200"
"https://www.nydailynews.com/sports/basketball","200"
